Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,106,115,32662299,Return to Me ,16469,275,English,PG,24000000,2000,6.9,1.85,1,Comedy,3,0,0
train,1,247,101,31452765,Zack and Miri Make a Porno ,149835,243,English,R,24000000,2008,6.6,1.85,11,Comedy,2,0,0
train,1,271,94,32416109,The Men Who Stare at Goats ,109620,268,English,R,25000000,2009,6.2,2.35,1,Comedy,2,3,0
train,1,45,88,20218,Double Take ,5431,50,English,PG13,24000000,2001,5.3,2.35,2,Action,4,0,0
train,1,84,95,16964743,Win a Date with Tad Hamilton! ,22844,140,English,PG13,24000000,2004,5.6,2.35,5,Comedy,2,1,0
train,1,32,118,13000000,The Wiz ,10895,150,English,G,24000000,1978,5.2,1.85,4,Adventure,5,0,0
train,1,51,107,12372410,Ready to Rumble ,11709,101,English,PG13,24000000,2000,5.3,1.85,6,Comedy,2,2,0
train,1,365,88,25003072,Piranha 3D ,72552,374,English,R,24000000,2010,5.5,2.35,3,Comedy,2,1,0
train,0,113,118,6144806,Beyond the Sea ,12821,248,English,PG13,23000000,2004,6.7,2.35,2,Biography,4,1,0
train,1,196,98,23225911,Faster ,80574,157,English,R,24000000,2010,6.5,2.35,4,Action,4,2,0
train,0,108,90,161487252,The Waterboy ,119450,300,English,PG13,20000000,1998,6.1,1.85,7,Comedy,2,1,0
train,1,223,127,290158751,Star Wars: Episode V - The Empire Strikes Back ,837759,900,English,PG,18000000,1980,8.8,2.35,1,Action,4,1,0
train,1,63,119,65807024,Bad Boys ,172405,203,English,R,19000000,1995,6.8,1.85,12,Action,5,1,0
train,1,43,85,86930411,The Naked Gun 2½: The Smell of Fear ,83269,87,English,PG13,23000000,1991,6.8,1.85,5,Comedy,2,0,0
train,1,211,98,53302314,Final Destination ,181058,674,English,R,23000000,2000,6.7,1.85,3,Horror,2,0,0
train,1,421,101,40962534,The Ides of March ,188652,288,English,R,12500000,2011,7.1,2.35,5,Drama,1,2,2
train,1,214,112,39235088,Pitch Black ,193962,805,English,R,23000000,2000,7.1,2.35,4,Horror,2,1,0
train,1,92,97,27338033,Someone Like You... ,19709,167,English,PG13,23000000,2001,6.1,1.85,2,Comedy,2,1,1
train,1,574,126,25556065,Her ,355126,748,English,R,23000000,2013,8,1.85,3,Drama,3,1,1
train,1,140,97,21973182,Joy Ride ,53415,339,English,R,23000000,2001,6.6,2.35,4,Mystery,2,1,1
train,1,36,114,18653615,Anywhere But Here ,14786,103,English,PG13,23000000,1999,6.1,2.35,4,Comedy,2,1,1
train,1,53,88,13019253,The Crew ,3914,47,English,PG13,23000000,2000,5.6,1.85,1,Comedy,2,0,0
train,1,80,92,20763013,Jaws: The Revenge ,30840,383,English,PG13,23000000,1987,2.8,2.35,1,Adventure,3,0,0
train,1,47,94,11508423,The Longshots ,3174,19,English,PG,23000000,2008,5.1,2.35,1,Biography,5,0,0
train,1,30,98,7434726,Harley Davidson and the Marlboro Man ,14473,81,English,R,23000000,1991,6,1.85,1,Action,5,0,0
train,1,232,121,6777589,In the Valley of Elah ,60115,224,English,R,31547946.087760415,2007,7.2,2.35,2,Crime,4,2,0
train,1,314,114,71975611,1408 ,209396,580,English,PG13,25000000,2007,6.8,2.35,4,Fantasy,2,0,0
train,1,77,127,217631306,Ghost ,154199,252,English,PG13,22000000,1990,7,1.85,2,Drama,4,1,0
train,1,171,107,176483808,There's Something About Mary ,247289,611,English,R,23000000,1998,7.1,1.85,10,Comedy,2,1,0
train,1,64,97,144833357,The Santa Clause ,64742,111,English,PG,22000000,1994,6.4,1.85,3,Comedy,4,0,0
train,1,92,127,75597042,The Rookie ,26434,174,English,G,20000000,2002,7,2.35,4,Drama,3,2,0
train,1,112,110,90636983,The Game Plan ,44021,83,English,PG,22000000,2007,6.2,2.35,6,Comedy,3,1,0
train,1,69,135,70960517,The Bridges of Madison County ,54631,192,English,PG13,35000000,1995,7.5,1.85,20,Drama,2,2,0
train,1,75,84,55762229,The Animal ,47383,132,English,PG13,22000000,2001,4.8,1.85,4,Comedy,2,0,0
train,1,180,122,54235441,The Hundred-Foot Journey ,52894,185,English,PG,22000000,2014,7.3,2.35,8,Comedy,2,0,0
train,1,53,114,50728000,The Net ,48909,166,English,PG13,22000000,1995,5.8,1.85,4,Action,5,0,0
train,1,129,132,40270895,I Am Sam ,121937,431,English,PG13,22000000,2001,7.6,1.85,2,Drama,1,0,0
train,1,61,170,59696176,Son of God ,15448,174,English,PG13,22000000,2014,5.6,2.35,1,Biography,3,0,0
train,1,116,112,36020063,Derailed ,62584,375,English,R,22000000,2005,6.6,2.35,4,Drama,2,0,0
train,1,248,108,33313582,The Informant! ,52888,175,English,R,21000000,2009,6.5,1.85,14,Comedy,4,1,0
train,1,98,83,22264487,Deuce Bigalow: European Gigolo ,41239,166,English,R,22000000,2005,4.6,1.85,1,Comedy,1,0,0
train,1,97,96,19351569,Saving Silverman ,33287,201,English,PG13,22000000,2001,5.9,1.85,9,Comedy,3,0,0
train,1,88,94,49002815,Diary of a Wimpy Kid: Dog Days ,15665,35,English,PG,22000000,2012,6.4,2.35,2,Comedy,2,0,0
train,1,85,142,19283782,Summer of Sam ,31227,354,English,R,22000000,1999,6.6,1.85,16,Crime,4,1,0
train,1,181,104,30059386,Jay and Silent Bob Strike Back ,128593,867,English,R,22000000,2001,6.9,2.35,11,Comedy,1,1,0
train,1,95,106,17951431,The Glass House ,25462,200,English,PG13,30000000,2001,5.8,2.35,1,Crime,4,1,0
train,1,203,100,19783777,Homefront ,82804,154,English,R,22000000,2013,6.5,2.35,6,Action,4,2,1
train,1,183,107,12784713,I Heart Huckabees ,56813,381,English,R,22000000,2004,6.7,2.35,8,Comedy,1,1,0
train,1,75,104,10696210,RoboCop 3 ,35018,180,English,PG13,23500000,1993,3.9,1.85,1,Action,4,1,0
train,1,18,104,5974653,Megiddo: The Omega Code 2 ,2253,111,English,PG13,22000000,2001,4.1,1.85,1,Action,5,0,0
train,1,22,143,5000000,Darling Lili ,1547,50,English,G,25000000,1970,6.2,2.35,1,Comedy,5,0,0
train,1,41,77,9694105,Dudley Do-Right ,8176,77,English,PG,22000000,1999,3.8,2.35,4,Comedy,3,1,0
train,1,176,100,13746550,Hit and Run ,29322,104,English,R,2000000,2012,6.1,2.35,1,Action,3,1,0
train,1,98,104,20668843,Mad Money ,16831,54,English,PG13,22000000,2008,5.8,2.35,2,Comedy,3,1,0
train,1,84,92,7153988.214276024,Sorcerer ,9513,116,English,PG,12000000,1977,7.7,1.85,6,Adventure,3,0,0
train,1,138,105,1796024,Stone ,34985,135,English,R,22000000,2010,5.4,2.35,1,Drama,2,1,1
train,1,288,116,11326836,Out of the Furnace ,83171,231,English,R,22000000,2013,6.8,2.35,3,Crime,3,2,1
train,1,299,119,49024969,Michael Clayton ,133367,363,English,R,25000000,2007,7.3,2.35,3,Crime,4,1,0
train,1,27,101,22294341,My Fellow Americans ,12278,71,English,PG13,21500000,1996,6.5,1.85,7,Adventure,2,0,0
train,1,155,117,24362501,Arlington Road ,69980,591,English,R,21500000,1999,7.2,2.35,2,Crime,3,1,0
train,1,275,112,16684352,To Rome with Love ,67893,163,English,R,17000000,2012,6.3,1.85,18,Comedy,2,0,0
train,1,43,136,46700000,Firefox ,19832,98,English,PG,21000000,1982,5.9,2.35,20,Action,3,1,0
train,1,163,81,52008288,South Park: Bigger Longer & Uncut ,162037,928,English,R,21000000,1999,7.8,1.85,3,Animation,4,0,0
train,1,168,87,8579684,Death at a Funeral ,89547,199,English,R,9000000,2007,7.4,1.85,7,Comedy,1,1,1
train,1,60,96,42660000,Teenage Mutant Ninja Turtles III ,25086,87,English,PG,17000000,1993,4.8,1.85,1,Action,6,0,0
train,1,85,106,40219708,Hardball ,22649,131,English,PG13,21000000,2001,6.3,1.85,6,Drama,2,1,0
train,1,539,122,132088910,Silver Linings Playbook ,533607,692,English,R,21000000,2012,7.8,2.35,8,Comedy,3,3,2
train,1,75,133,37721949,For Colored Girls ,6067,73,English,R,22056842.375922762,2010,6,1.85,9,Drama,1,0,0
train,1,140,110,24848292,Never Back Down ,80556,184,English,PG13,20000000,2008,6.6,2.35,3,Action,3,1,0
train,0,85,104,17757087,The Rage: Carrie 2 ,13065,253,English,R,21000000,1999,4.6,1.85,1,Horror,3,0,0
train,1,217,98,9430988,Away We Go ,45992,115,English,R,17000000,2009,7.1,2.35,4,Comedy,3,1,0
train,1,131,120,16284360,Swing Vote ,15079,79,English,PG13,21000000,2008,6.1,2.35,1,Comedy,2,0,0
train,1,111,112,6830957,Moonlight Mile ,11983,147,English,PG13,21000000,2002,6.7,2.35,3,Drama,2,1,0
train,1,16,102,15593,Molly ,2295,40,English,PG13,21000000,1999,5.8,1.85,1,Comedy,3,0,0
train,1,276,91,958319,The Beaver ,39764,148,English,PG13,21000000,2011,6.7,2.35,3,Drama,1,1,1
train,1,11,114,69700000,The Best Little Whorehouse in Texas ,7748,48,English,R,35000000,1982,5.8,2.35,1,Comedy,2,0,0
train,1,234,115,242374454,Raiders of the Lost Ark ,661017,771,English,PG,18000000,1981,8.5,2.35,24,Action,2,1,0
train,1,37,120,173585516,Home Alone 2: Lost in New York ,200077,189,English,PG,18000000,1992,6.6,1.85,7,Adventure,3,0,0
train,1,171,135,128300000,Close Encounters of the Third Kind ,139288,339,English,PG,19400870,1977,7.7,2.35,24,Drama,2,0,0
train,1,148,90,20259297,Pulse ,24969,258,English,PG13,20000000,2006,4.7,2.35,1,Drama,4,0,0
train,1,50,100,153665036,Beverly Hills Cop II ,84824,95,English,R,28000000,1987,6.4,2.35,10,Action,4,0,0
train,1,121,105,132541238,Bringing Down the House ,30058,236,English,PG13,33000000,2003,5.5,2.35,6,Comedy,1,0,0
train,1,185,138,130727000,The Silence of the Lambs ,887467,916,English,R,19000000,1991,8.6,1.85,5,Crime,4,2,0
train,1,61,94,121697350,Wayne's World ,114610,176,English,PG13,20000000,1992,7,1.85,1,Comedy,2,0,0
train,1,156,101,117224271,Jackass 3D ,47794,81,English,R,20000000,2010,7.1,1.78,4,Action,3,0,0
train,1,75,131,102922376,Jaws 2 ,51314,265,English,PG,20000000,1978,5.7,2.35,2,Adventure,3,0,0
train,1,100,91,94497271,Beverly Hills Chihuahua ,17829,99,English,PG,20000000,2008,3.7,2.35,6,Adventure,5,1,0
train,1,75,95,82301521,Are We There Yet? ,22679,149,English,PG,32000000,2005,4.6,1.85,5,Adventure,4,1,0
train,1,148,100,84518155,Tammy ,35965,144,English,R,20000000,2014,4.9,1.85,2,Comedy,1,1,0
train,1,204,108,81257845,School of Rock ,210680,479,English,PG13,35000000,2003,7.1,1.85,10,Comedy,2,0,0
train,1,72,101,70360285,Mortal Kombat ,81783,283,English,PG13,18000000,1995,5.8,1.85,3,Action,5,0,0
train,1,549,115,82624961,The Descendants ,205284,439,English,R,20000000,2011,7.3,2.35,5,Comedy,2,0,0
train,0,106,117,67325559,Holes ,58222,331,English,PG,20000000,2003,7.1,1.85,4,Adventure,5,0,0
train,1,123,107,62933793,The Last Song ,62421,185,English,PG,20000000,2010,5.8,2.35,2,Drama,4,1,0
train,1,597,134,56667870,12 Years a Slave ,439176,695,English,R,20000000,2013,8.1,2.35,1,Biography,3,0,0
train,1,64,118,56398162,Drumline ,28649,185,English,PG13,20000000,2002,5.7,2.35,2,Comedy,4,0,0
train,1,40,121,60072596,Why Did I Get Married Too? ,7664,68,English,PG13,20000000,2010,4.4,1.85,9,Comedy,3,0,0
train,1,111,105,56362352,Edward Scissorhands ,357581,588,English,PG13,20000000,1990,7.9,1.85,14,Fantasy,2,1,1
train,1,31,114,65623128,Madea's Witness Protection ,7354,50,English,PG13,20000000,2012,4.8,1.85,9,Comedy,3,0,0
train,1,138,104,33916016.95400354,The French Connection ,82476,280,English,R,1800000,1971,7.8,1.85,6,Action,4,0,0
train,1,99,85,48546578,Date Movie ,50415,613,English,PG13,20000000,2006,2.7,1.85,1,Comedy,2,1,0
train,1,80,72,48423368,Return to Never Land ,13324,79,English,G,20000000,2002,5.8,1.66,1,Adventure,4,0,0
train,1,85,72,47887943,The Jungle Book 2 ,11634,58,English,G,20000000,2003,5.4,1.85,1,Adventure,4,0,0
train,1,140,89,46363118,Boogeyman ,25960,389,English,PG13,20000000,2005,4.1,1.85,3,Drama,4,0,0
train,1,184,96,47852604,Premonition ,62364,337,English,PG13,20000000,2007,5.9,2.35,1,Drama,3,1,0
train,1,89,77,45542421,The Tigger Movie ,13319,53,English,G,30000000,2000,6.3,1.78,1,Animation,5,0,0
train,1,265,123,41573740,Orphan ,141663,383,English,R,32989484.540230572,2009,7,1.85,3,Horror,3,0,1
train,1,61,111,42652003,Max ,18915,87,English,PG,20000000,2015,6.8,2.35,3,Adventure,2,1,0
train,1,112,93,39737645,Epic Movie ,89687,666,English,PG13,20000000,2007,2.3,1.85,4,Adventure,2,1,0
train,1,474,128,44988180,Spotlight ,195333,409,English,R,20000000,2015,8.1,1.85,2,Biography,4,0,0
train,1,131,137,39143839,The Grudge 2 ,38658,284,English,PG13,20000000,2006,5,1.85,2,Horror,2,0,0
train,1,29,124,37672350,How Stella Got Her Groove Back ,5427,51,English,R,20000000,1998,5.5,1.85,3,Comedy,3,0,0
train,1,43,93,38037513,Bill & Ted's Bogus Journey ,49680,117,English,PG,20000000,1991,6.2,1.85,3,Adventure,5,1,0
train,1,111,115,37442180,Man of the Year ,28005,236,English,PG13,20000000,2006,6.2,2.35,13,Comedy,4,2,1
train,1,90,98,8011215.958983923,The Black Hole ,18481,230,English,PG,20000000,1979,5.9,2.35,1,Action,2,0,0
train,1,333,105,35596227,The American ,79461,463,English,R,20000000,2010,6.3,2.35,1,Crime,3,0,0
train,1,37,127,35422828,Selena ,19126,155,English,PG,20000000,1997,6.7,2.35,1,Biography,3,0,0
train,1,156,103,34290142,This Is Where I Leave You ,54242,145,English,R,19800000,2014,6.6,2.35,11,Comedy,2,0,0
train,1,293,104,33422556,Doubt ,99236,321,English,PG13,20000000,2008,7.5,1.85,1,Drama,2,2,1
train,1,233,98,32774834,Team America: World Police ,136048,700,English,R,30000000,2004,7.2,2.35,3,Action,2,0,0
train,1,282,92,34334256,Texas Chainsaw 3D ,35131,255,English,R,11000000,2013,4.8,2.35,2,Horror,2,0,0
train,1,57,123,32051917,Copycat ,42315,140,English,R,20000000,1995,6.6,2.35,4,Crime,4,0,0
train,1,153,88,32014289,Scary Movie 5 ,50337,177,English,PG13,20000000,2013,3.5,1.85,7,Comedy,1,0,1
train,1,20,158,77781536.65056221,Paint Your Wagon ,9352,106,English,PG13,20000000,1969,6.7,2.35,1,Comedy,5,1,0
train,1,324,128,31838002,Milk ,136673,281,English,R,20000000,2008,7.6,1.85,7,Biography,3,1,0
train,1,122,107,36874745,Risen ,12276,117,English,PG13,20000000,2016,6.3,2.35,4,Action,4,0,0
train,1,156,91,30079316,Ghost Ship ,75920,474,English,R,35000000,2002,5.5,1.85,2,Horror,1,0,0
train,1,161,90,35033759,A Very Harold & Kumar 3D Christmas ,55008,93,English,R,19000000,2011,6.3,2.35,1,Adventure,2,1,0
train,1,69,115,29753944,Wild Things ,90677,389,English,R,20000000,1998,6.5,2.35,1,Crime,4,1,0
train,1,121,101,29062561,The Stepfather ,23424,119,English,PG13,14577302.588858284,2009,5.6,2.35,2,Crime,2,0,0
train,1,258,113,31146570,The Debt ,55441,165,English,R,20000000,2010,6.9,2.35,2,Drama,2,1,0
train,1,31,101,53146000,Eye for an Eye ,9845,77,English,R,20000000,1996,6.1,1.85,3,Crime,3,0,0
train,1,273,108,34126138,Eternal Sunshine of the Spotless Mind ,666937,1514,English,R,20000000,2004,8.3,1.85,3,Drama,4,3,0
train,1,91,105,25677801,You Again ,41273,136,English,PG,20000000,2010,5.8,2.35,6,Comedy,3,1,0
train,1,190,109,26415649,Street Kings ,94892,189,English,R,20000000,2008,6.8,2.35,6,Action,4,1,0
train,1,180,104,31584722,She's Out of My League ,101730,131,English,R,20000000,2010,6.4,2.35,1,Comedy,2,0,0
train,1,112,75,23078294,Stay Alive ,25870,281,English,PG13,9000000,2006,5.1,2.35,3,Horror,2,0,0
train,1,84,90,25077977,Alpha and Omega ,10986,84,English,PG,20000000,2010,5.3,1.85,1,Adventure,5,0,0
train,1,120,97,23292105,The Covenant ,39541,334,English,PG13,20000000,2006,5.3,2.35,14,Action,4,0,0
train,1,59,106,21200000,To Die For ,34774,162,English,R,20000000,1995,6.8,1.85,7,Comedy,3,0,0
train,1,190,115,20207003,Appaloosa ,50198,202,English,R,24437502.957321882,2008,6.8,2.35,2,Crime,3,1,0
train,1,114,104,20241395,Vampires ,42664,403,English,R,20000000,1998,6.1,2.35,9,Action,3,0,0
train,1,80,112,19151864,My Best Friend's Girl ,36983,100,English,R,40000000,2008,5.9,1.85,3,Comedy,2,0,0
train,1,98,104,23393765,Endless Love ,31323,76,English,PG13,20000000,2014,6.3,2.35,2,Drama,2,1,0
train,1,88,113,18882880,Georgia Rule ,20539,125,English,R,20000000,2007,5.9,2.35,8,Comedy,2,0,0
train,1,52,121,86720248.37683283,Ladyhawke ,33597,185,English,PG13,20000000,1985,7,2.35,8,Adventure,4,1,0
train,1,60,114,18252684,Simon Birch ,18366,219,English,PG,30000000,1998,6.9,1.85,2,Comedy,3,1,0
train,1,154,124,19661987,Reign Over Me ,83786,231,English,R,20000000,2007,7.5,2.35,3,Drama,1,2,0
train,1,274,148,18352454,Into the Wild ,426359,760,English,R,15000000,2007,8.2,2.35,2,Adventure,3,2,0
train,1,110,108,17803796,School for Scoundrels ,26100,97,English,PG13,20000000,2006,5.9,2.35,7,Comedy,1,0,0
train,1,165,108,25753840,From Dusk Till Dawn ,219091,592,English,R,19000000,1996,7.3,1.85,12,Crime,3,1,0
train,1,45,68,18081626,Pooh's Heffalump Movie ,4180,32,English,G,20000000,2005,6.4,1.85,1,Animation,4,0,0
train,1,45,103,17518220,Home for the Holidays ,9105,76,English,PG13,20000000,1995,6.6,1.85,3,Comedy,3,1,1
train,1,43,88,16988996,The Country Bears ,3875,75,English,G,35000000,2002,4,1.85,1,Comedy,4,1,0
train,1,201,128,15797907,The Kite Runner ,68119,230,Other,PG13,20000000,2007,7.6,2.35,7,Drama,1,0,0
train,1,192,124,16248701,21 Grams ,189683,559,English,R,20000000,2003,7.7,1.85,3,Drama,1,1,0
train,1,77,84,15712072,Paparazzi ,13210,138,English,PG13,20000000,2004,5.8,2.35,1,Action,4,0,0
train,1,81,101,15408822,A Guy Thing ,14147,92,English,PG13,20000000,2003,5.6,1.85,2,Comedy,2,1,0
train,1,81,98,15464026,Loser ,23076,158,English,PG13,20000000,2000,5.3,1.85,4,Comedy,2,0,0
train,1,222,105,14359793,Capitalism: A Love Story ,35137,188,English,R,20526933.452849027,2009,7.4,1.85,4,Crime,3,0,0
train,1,27,225,8000000,The Greatest Story Ever Told ,6484,100,English,G,20000000,1965,6.6,2.76,1,Biography,3,1,0
train,1,155,111,39706309.21519525,Secret in Their Eyes ,20186,81,English,PG13,19500000,2015,6.2,2.35,2,Crime,4,1,0
train,1,111,88,14174654,Disaster Movie ,74945,359,English,PG13,25000000,2008,1.9,1.85,4,Comedy,1,0,0
train,1,107,88,15988876,Armored ,26236,110,English,PG13,27000000,2009,5.7,2.35,3,Action,3,0,1
train,1,34,94,13801755,The Man Who Knew Too Little ,23928,100,English,PG,20000000,1997,6.6,1.85,4,Action,4,1,0
train,1,151,117,13987482,What's Your Number? ,58957,91,English,R,20000000,2011,6,1.85,1,Comedy,2,0,0
train,1,76,99,12181484,Envy ,26390,176,English,PG13,40000000,2004,4.8,1.85,13,Comedy,1,1,0
train,1,150,96,13630226,Crank: High Voltage ,112516,223,English,R,20000000,2009,6.2,1.85,5,Action,4,2,1
train,1,67,98,13383737,Bullets Over Broadway ,29385,86,English,R,20000000,1994,7.5,1.85,18,Comedy,2,1,0
train,1,36,123,13391174,One Night with the King ,5796,177,English,PG,20000000,2006,6.3,2.35,2,Biography,3,0,0
train,0,64,94,12398628,Undisputed ,21542,88,English,R,20000000,2002,6.1,2.35,4,Action,4,0,0
train,1,113,108,12232937,12 Rounds ,22823,113,English,PG13,22000000,2009,5.6,2.35,14,Action,3,0,0
train,1,5,93,11784000,3 Ninjas Kick Back ,6701,26,English,PG,20000000,1994,4.3,1.85,1,Action,3,0,0
train,1,214,115,12626905,Triple 9 ,32567,106,English,R,20000000,2016,6.3,2.35,2,Action,4,2,0
train,1,104,96,10569071,Deconstructing Harry ,35586,131,English,R,20000000,1997,7.4,1.85,18,Comedy,1,1,0
train,1,175,101,13650738,Burnt ,61360,129,English,R,20000000,2015,6.6,2.35,2,Comedy,2,1,0
train,1,69,101,9714482,Everyone Says I Love You ,30083,140,English,R,20000000,1996,6.8,1.85,18,Comedy,3,0,0
train,1,166,111,9525276,Death Sentence ,60156,299,English,R,20000000,2007,6.8,2.35,7,Action,3,1,0
train,1,160,99,8855646,Everybody's Fine ,49855,117,English,PG13,21000000,2009,7.2,2.35,4,Adventure,2,1,1
train,1,53,91,8104069,Code Name: The Cleaner ,9785,26,English,PG13,20000000,2007,4.5,1.85,4,Action,3,0,0
train,1,76,108,8054280,Connie and Carla ,6838,117,English,PG13,20000000,2004,6.3,1.85,2,Comedy,3,0,0
train,1,15,154,95632928.06392825,Sweet Charity ,3454,64,English,G,20000000,1969,7,2.35,2,Comedy,5,0,0
train,1,401,148,8093318,Inherent Vice ,61935,242,English,R,20000000,2014,6.7,1.85,6,Comedy,5,0,0
train,1,31,77,7382993,Doogal ,3851,114,English,G,20000000,2006,2.8,1.85,1,Adventure,5,0,0
train,1,65,110,8888355,Battle of the Year ,7894,25,English,PG13,20000000,2013,5,1.85,1,Drama,2,0,0
train,1,45,83,7001720,An American Carol ,8560,205,English,PG13,12000000,2008,4.3,2.35,5,Comedy,2,0,0
train,1,58,87,6563357,Strange Wilderness ,18571,120,English,R,20000000,2008,5.3,2.35,2,Adventure,2,0,0
train,1,232,100,5480996,A Scanner Darkly ,89383,293,English,R,8700000,2006,7.1,1.85,10,Animation,5,2,1
train,1,116,116,6002756,Chasing Mavericks ,24997,75,English,PG,20000000,2012,7.2,1.85,5,Biography,3,1,0
train,1,79,111,5205343,Bandslam ,11958,39,English,PG,20000000,2009,6.4,2.35,2,Comedy,5,0,0
train,1,167,100,5005883,Birth ,29649,361,English,R,20000000,2004,6.1,1.85,1,Drama,4,0,0
train,1,350,125,5749134,A Most Violent Year ,45799,180,English,R,20000000,2014,7,2.35,3,Action,4,0,0
train,1,99,119,4234040,Flash of Genius ,14301,45,English,PG13,20000000,2008,7,2.35,1,Biography,2,0,0
train,0,231,135,4001121,I'm Not There. ,48346,230,English,R,20000000,2007,7,2.35,2,Biography,3,1,1
train,1,119,93,3749061,The Cold Light of Day ,28629,113,English,PG13,20000000,2012,4.9,2.35,1,Action,2,1,0
train,1,182,114,3519627,The Brothers Bloom ,41737,105,English,PG13,20000000,2008,6.9,2.35,2,Adventure,4,0,0
train,1,245,124,3081925,"Synecdoche, New York ",55842,274,English,R,21000000,2008,7.5,2.35,1,Comedy,3,1,1
train,1,26,124,2000000,Can't Stop the Music ,2998,74,English,PG,20000000,1980,4.5,2.35,1,Biography,3,0,0
train,1,27,118,2246000,Courage ,2302,20,English,PG,20000000,2015,7,2.35,1,Biography,3,0,0
train,1,28,80,1646664,Marci X ,4518,66,English,R,20000000,2003,2.8,1.85,3,Comedy,2,0,0
train,1,146,107,1190018,Equilibrium ,261317,1137,English,R,20000000,2002,7.5,2.35,2,Action,4,1,1
train,1,93,115,882710,The Yards ,16215,138,English,R,24000000,2000,6.4,2.35,4,Crime,4,1,0
train,1,131,122,531009,By the Sea ,7976,61,English,R,10000000,2015,5.3,2.35,3,Drama,2,2,0
train,1,21,101,375474,The Game of Their Lives ,2613,46,English,PG,20000000,2005,6.2,2.35,1,Drama,3,1,0
train,1,140,101,578382,All Good Things ,41249,67,English,R,20218456.741085615,2010,6.3,1.85,1,Crime,5,2,1
train,1,9,107,305070,Rapa Nui ,3843,25,English,R,20000000,1994,6.4,2.35,4,Action,5,0,0
train,1,138,107,1183354,Dylan Dog: Dead of Night ,13026,75,English,PG13,20000000,2010,5.1,2.35,1,Action,8,0,0
train,1,92,110,263365,The Tempest ,6147,36,English,PG13,20000000,2010,5.4,2.35,3,Comedy,4,1,0
train,1,121,7,25558922.90670067,The Touch ,118,303.7473714953271,English,Unknown,13000,2007,5.2,1.85,1,Other,2,0,0
train,1,64,96,20701420.554541185,Survivor ,21833,101,English,PG13,20000000,2015,5.6,2.35,4,Action,3,0,0
train,1,120,105,48781387.917132095,The Frozen Ground ,43879,133,English,R,27220000,2013,6.4,2.35,1,Crime,4,1,0
train,1,92,236,184208848,Dances with Wolves ,186485,382,English,PG13,22000000,1990,8,2.35,3,Adventure,3,0,0
train,1,286,97,100292856,Bad Teacher ,160418,296,English,R,20000000,2011,5.7,1.85,4,Comedy,1,0,0
train,1,43,113,58571513,Sea of Love ,30213,112,English,R,19000000,1989,6.8,1.85,4,Crime,4,1,0
train,1,69,95,51431160,A Cinderella Story ,62861,232,English,PG,20000000,2004,5.9,1.85,2,Comedy,3,1,0
train,1,242,103,103001286,Scream ,222018,869,English,R,15000000,1996,7.2,2.35,10,Horror,2,0,0
train,1,149,91,41867960,Thir13en Ghosts ,65512,478,English,R,20000000,2001,5.5,1.33,2,Horror,1,0,0
train,1,253,146,55455607.70799054,The Shining ,610333,1320,English,R,19000000,1980,8.4,1.37,2,Drama,2,0,0
train,1,198,116,210609762,Back to the Future ,732212,809,English,PG,19000000,1985,8.5,1.18,13,Adventure,3,0,0
train,1,147,93,40846082,House on Haunted Hill ,45317,536,English,R,19000000,1999,5.6,1.37,1,Horror,3,0,0
train,1,36,113,51697449,I Can Do Bad All by Myself ,8346,59,English,PG13,13000000,2009,4.1,1.85,9,Comedy,2,0,0
train,1,181,101,27758465,The Switch ,77987,120,English,PG13,19000000,2010,6.1,2.35,2,Comedy,3,0,0
train,1,97,95,56127162,Just Married ,57479,205,English,PG13,18000000,2003,5.4,1.85,11,Comedy,2,0,0
train,1,308,101,39103378,The Crazies ,93272,251,English,R,20000000,2010,6.5,2.35,2,Horror,2,0,0
train,1,252,131,21483154,The Book Thief ,98741,236,English,PG13,19000000,2013,7.6,2.35,1,Drama,2,0,0
train,1,102,129,8396942,Sex Drive ,72715,103,English,R,19000000,2008,6.5,1.85,4,Adventure,3,0,0
train,1,134,100,12561,Leap Year ,71276,181,English,PG,19000000,2010,6.4,2.35,2,Comedy,2,1,0
train,1,30,172,100769002.96173322,The Fall of the Roman Empire ,6156,91,English,Approved,19000000,1964,6.7,2.2,1,Drama,3,0,0
train,1,102,121,5308553,Won't Back Down ,5147,37,English,PG,20475164.121328805,2012,6.4,2.35,2,Drama,1,0,0
train,1,10,92,2119994,The Nutcracker ,1153,15,English,G,19000000,1993,5.7,1.85,1,Other,3,0,0
train,1,220,90,64255243,The Amityville Horror ,80903,518,English,R,19000000,2005,6,2.35,1,Drama,4,2,1
train,1,241,81,22245861,Adaptation. ,143251,710,English,R,19000000,2002,7.7,1.85,3,Comedy,2,2,0
train,1,156,118,10562387,Fear and Loathing in Las Vegas ,213226,648,English,R,18500000,1998,7.7,2.35,3,Adventure,3,1,1
train,1,192,100,18439082,The Invention of Lying ,94292,287,English,PG13,18500000,2009,6.4,1.85,1,Comedy,3,1,0
train,1,351,97,150056505,Neighbors ,216581,397,English,R,18000000,2014,6.4,2.35,5,Comedy,1,0,0
train,1,57,114,119938730,The Mask ,265818,213,English,PG13,18000000,1994,6.9,1.85,5,Action,4,0,0
